,Plot,Plot.code,Classification,GS.Type,Site.Type,Site.Code,Genus.Code,Species.Code,Cultivar.Code,Species.Latin,Species.Common,DBH,Native_SLL,Native_ETF,Origin.Source,Comments
2881,Dawson,1,Public,Streets,S,S201,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2891,Dawson,1,Public,Streets,S,S163,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41,N,N,USDA/TC,
2906,Dawson,1,Public,Parks,P,P10,AC,ACRU,ACRU,Acer rubrum,Red Maple,41,Y,Y,USDA/LM/TC,
3088,Dawson,1,Public,Streets,S,S200,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,41,Y,Y,TC/LM,
3255,Dawson,1,Public,Parks,P,P15,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,41,N,N,Mortens/TC/USDA,
3264,Dawson,1,Public,Streets,S,S171,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,41,N,N,Mortens/TC/USDA,
3642,Dawson,1,Public,Streets,S,S226,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,41,N,N,USDA/TC/LM,
3694,Dawson,1,Public,Parks,P,P15,PN,PNNI,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,41,N,N,USDA/TC/Mortens,
3699,Dawson,1,Public,Parks,P,P15,PN,PNNI,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,41,N,N,USDA/TC/Mortens,
3704,Dawson,1,Public,Parks,P,P15,PN,PNNI,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,41,N,N,USDA/TC/Mortens,
3859,Dawson,1,Public,Parks,P,P11,RO,ROPS,ROPS,Robinia pseudoacacia,Black Locust,41,N,Y,TC/lLM/Mortens,
3862,Dawson,1,Public,Parks,P,P11,RO,ROPS,ROPS,Robinia pseudoacacia,Black Locust,41,N,Y,TC/lLM/Mortens,
3925,Dawson,1,Public,Parks,P,P11,RO,ROPS,ROPS,Robinia pseudoacacia,Black Locust,41,N,Y,TC/lLM/Mortens,
5650,Loyola,2,Public,Park,P,P1005,AC,ACSC,ACSC,Acer Saccharum,Sugar Maple,41,Y,Y,TC/LM,
6617,Loyola,2,Public,Row,S,S1048,MA,MACO,MACO,Malus coronaria,Crab Apple,41,N,Y,USDA/TC/LM,
6785,Loyola,2,Private,Inst,I,I1016,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,41,N,N,USDA/TC/LM,
6918,Loyola,2,Public,Park,P,P1001,PN,PNNI,PNNI,Pinus Nigra 'Austriaca',Austrian Pine,41,N,N,USDA/TC/Mortens,
8404,Loyola,2,Private,Private,Y,Y1080,UL,ULFR,ULXXFR,Ulmus 'Frontier',Ulmus x 'Frontier',41,N,N,Mortens/https://www.usna.usda.gov/assets/images/as_pdf_image/Ulmus_Frontier.pdf,"Hybrid of two non-natives, the Ulmus minor & Ulmus parvifolia"
131,Dawson,1,Private,Private,Y,Y2,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,41.1,N,Y,USDA/TC/LM/Mortens,
5045,Loyola,2,Private,Private,Y,Y1002,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,41.1,N,N,USDA/TC,
6722,Loyola,2,Private,Private,Y,Y1019,PI,PIAB,PIAB,Picea Abies,Norway Spruce,41.1,N,N,USDA/TC/Mortens,
7308,Loyola,2,Private,Inst,I,I1011,SY,SYVU,SYVU,Syringa Vulgaris,Common Lilac,41.1,N,N,USDA/TC/Mortens,
2102,Dawson,1,Private,Institutional,I,I2,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,41.2,N,N,USDA,
4851,Loyola,2,Public,Row,S,S1057,AC,ACPL,ACPL,Acer platanoides 'Columnarbroad',Norway Maple,41.2,N,N,USDA/TC,
4899,Loyola,2,Public,Row,S,S1069,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41.2,N,N,USDA/TC,
9902,UQAM,3,Private,Private Yards,Y,Y2077,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,41.2,N,Y,USDA/TC/LM/Mortens,
5651,Loyola,2,Public,Park,P,P1005,AC,ACSC,ACSC,Acer Saccharum,Sugar Maple,41.3,Y,Y,TC/LM,
9598,UQAM,3,Public,Streets,S,S2081,TI,TIAM,TIAM,Tilia americana,American Basswood,41.3,Y,Y,Mortens/LM,
9694,UQAM,3,Private,Private Yards,Y,Y2005,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41.3,N,N,USDA/TC,
5309,Loyola,2,Private,Inst,I,I1005,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,41.4,Y,Y,USDA/LM,
5865,Loyola,2,Public,Row,S,S1007,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,41.4,Y,Y,USDA/LM/NRC,
6797,Loyola,2,Public,Row,S,S1021,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,41.4,N,N,USDA/TC/LM,
6919,Loyola,2,Public,Park,P,P1001,PN,PNNI,PNNI,Pinus Nigra 'Austriaca',Austrian Pine,41.4,N,N,USDA/TC/Mortens,
7345,Loyola,2,Private,Private,Y,Y1058,SY,SYVU,SYVU,Syngria Vulgaris,Common Lilac,41.4,N,N,USDA/TC/Mortens,
4967,Loyola,2,Public,Row,S,S1081,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41.5,N,N,USDA/TC,
5224,Loyola,2,Public,Park,P,P1006,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,41.5,Y,Y,USDA/LM,
6207,Loyola,2,Public,Row,S,S1053,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,41.5,N,N,Mortens/TC/USDA,
6380,Loyola,2,Public,Row,S,S1095,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,41.5,N,Y,USDA/TC/LM,
9509,UQAM,3,Public,Streets,S,S2057,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41.5,N,N,USDA/TC,
315,Dawson,1,Private,Private,Y,Y112,AC,ACPL,ACPL,Acer platanoides,Norway Maple,41.6,N,N,USDA/TC,
986,Dawson,1,Private,Institutional,I,I4,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,41.6,N,Y,USDA/TC/LM,
4334,Loyola,2,Private,Private,Y,Y1048,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,41.6,N,Y,USDA/TC/LM/Mortens,
6706,Loyola,2,Public,Park,P,P1005,PI,PIAB,PIAB,Picea Abies,Norway Spruce,41.6,N,N,USDA/TC/Mortens,
8449,Loyola,2,Public,Park,P,P1005,VI,VILE,VILE,Viburnum Lentago,Nannyberry,41.6,Y,Y,USDA/TC/LM,
4336,Loyola,2,Private,Private,Y,Y1048,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,41.7,N,Y,USDA/TC/LM/Mortens,
4442,Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,41.7,N,N,USDA/TC,
5300,Loyola,2,Private,Inst,I,I1016,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,41.7,Y,Y,USDA/LM,
6707,Loyola,2,Public,Park,P,P1005,PI,PIAB,PIAB,Picea Abies,Norway Spruce,41.7,N,N,USDA/TC/Mortens,
6851,Loyola,2,Private,Private,Y,Y1093,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,41.7,N,N,USDA/TC/LM,
9573,UQAM,3,Public,Streets,S,S2068,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,41.7,N,Y,USDA/TC/LM,
4547,Loyola,2,Private,Inst,I,I1015,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,41.8,N,N,USDA/TC,
6283,Loyola,2,Private,Inst,I,I1014,GL,GLTR,GLTR,Gleditsia Triacanthos,Common Honey-Locust,41.8,N,Y,USDA/TC/LM,
5254,Loyola,2,Public,Park,P,P1007,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,41.9,Y,Y,USDA/LM,
6920,Loyola,2,Public,Park,P,P1001,PN,PNNI,PNNI,Pinus Nigra 'Austriaca',Austrian Pine,41.9,N,N,USDA/TC/Mortens,
8225,Loyola,2,Public,Row,S,S1099,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,41.9,N,N,USDA,
9758,UQAM,3,Private,Private Yards,Y,Y2026,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,41.9,Y,Y,TC/LM,
90,Dawson,1,Private,Institutional,I,I6,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,42,N,Y,USDA/TC/LM/Mortens,
234,Dawson,1,Private,Institutional,I,I6,AC,ACPL,ACPL,Acer platanoides,Norway Maple,42,N,N,USDA/TC,
489,Dawson,1,Public,Parc,P,P1,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,42,Y,Y,USDA/LM,
578,Dawson,1,Public,Street,S,S21,AC,ACSA,ACSAPY,Acer saccharinum 'Pyramidalis',Pyramidale Silver Maple,42,Y,Y,USDA/LM,
785,Dawson,1,Private,Institutional,I,I6,CT,CTSP,CTSP,Catalpa speciosa,Western Catalpa,42,N,Y,USDA/TC/LM,
995,Dawson,1,Private,Institutional,I,I6,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,42,N,Y,USDA/TC/LM,
1038,Dawson,1,Private,Private,Y,Y118,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,42,N,Y,USDA/TC/LM,
1285,Dawson,1,Public,Street,S,S121,GY,GYDI,GYDI,Gymnocladus dioicus,Kentucky Coffee Tree,42,N,Y,USDA/LM,
2090,Dawson,1,Public,Parc,P,P1,TI,TIAM,TIAM,Tilia americana,American Basswood,42,Y,Y,Mortens/LM,
2094,Dawson,1,Public,Street,S,S14,TI,TIAM,TIAM,Tilia americana,American Basswood,42,Y,Y,Mortens/LM,
2097,Dawson,1,Public,Street,S,S14,TI,TIAM,TIAM,Tilia americana,American Basswood,42,Y,Y,Mortens/LM,
2122,Dawson,1,Public,Parc,P,P1,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,42,N,N,USDA,
2125,Dawson,1,Public,Parc,P,P3,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,42,N,N,USDA,
2510,Dawson,1,Public,Parks,P,P15,AC,ACFR,ACFR,Acer x freemannii,FREEMAN MAPLE,42,Y,Y,Mortens/LM,Hybrid of two SLL native species: Acer saccharinum & Acer rubrum
2584,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,42,N,N,USDA/TC,
2602,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,42,N,N,USDA/TC,
2617,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,42,N,N,USDA/TC,
2734,Dawson,1,Public,Streets,S,S211,AC,ACPL,ACPL,Acer platanoides,Norway Maple,42,N,N,USDA/TC,
2792,Dawson,1,Public,Streets,S,S181,AC,ACPL,ACPL,Acer platanoides,Norway Maple,42,N,N,USDA/TC,
2874,Dawson,1,Public,Parks,P,P15,AC,ACPL,ACPL,Acer platanoides,Norway Maple,42,N,N,USDA/TC,
2941,Dawson,1,Public,Parks,P,P10,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,42,Y,Y,USDA/LM,
2955,Dawson,1,Public,Parks,P,P13,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,42,Y,Y,USDA/LM,
3012,Dawson,1,Public,Streets,S,S182,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,42,Y,Y,USDA/LM,
3098,Dawson,1,Public,Parks,P,P15,AC,ACTA,ACTA,Acer tataricum,Tartarian Maple,42,N,N,USDA,
3387,Dawson,1,Public,Parks,P,P11,JN,JNCH,JNCH,Juniperus Chinensis,,42,N,N,Missouri Botanical Garden,
3485,Dawson,1,Public,Streets,S,S163,PI,PIAB,PIAB,Picea abies,Norway Spruce,42,N,N,USDA/TC/Mortens,
3627,Dawson,1,Public,Parks,P,P15,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,42,N,N,USDA/TC/LM,
3722,Dawson,1,Private,Institutional,I,I10,PO,PONI,PONI,Populus Nigra,Lombardy poplar,42,N,N,USDA/TC/Mortens,
3853,Dawson,1,Public,Parks,P,P11,RO,ROPS,ROPS,Robinia pseudoacacia,Black Locust,42,N,Y,TC/lLM/Mortens,
4167,Dawson,1,Private,Institutional,I,I10,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,42,N,N,USDA/TC/LM,
4327,Loyola,2,Private,Private,Y,Y1004,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,42,N,Y,USDA/TC/LM/Mortens,
5652,Loyola,2,Public,Park,P,P1005,AC,ACSC,ACSC,Acer Saccharum,Sugar Maple,42,Y,Y,TC/LM,
6708,Loyola,2,Public,Park,P,P1005,PI,PIAB,PIAB,Picea Abies,Norway Spruce,42,N,N,USDA/TC/Mortens,
8685,UQAM,3,Private,Institutional,I,I2002,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,42,N,N,USDA,
125,Dawson,1,Private,Private,Y,Y73,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,42.1,N,Y,USDA/TC/LM/Mortens,
1327,Dawson,1,Private,Private,Y,Y144,MA,MAIO,MAIO,Malus ioensis,,42.1,N,Y,http://bonap.net/Napa/TaxonMaps/Genus/County/Malus,
5255,Loyola,2,Public,Park,P,P1007,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,42.1,Y,Y,USDA/LM,
5644,Loyola,2,Public,Park,P,P1001,AC,ACSC,ACSC,Acer Saccharum,Sugar Maple,42.1,Y,Y,TC/LM,
5826,Loyola,2,Public,Park,P,P1005,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,42.1,Y,Y,USDA/LM/NRC,
132,Dawson,1,Private,Private,Y,Y1,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,42.2,N,Y,USDA/TC/LM/Mortens,
5256,Loyola,2,Public,Park,P,P1007,AC,ACSA,ACSA,Acer Saccharinum,Silver Maple,42.2,Y,Y,USDA/LM,
5653,Loyola,2,Public,Park,P,P1005,AC,ACSC,ACSC,Acer Saccharum,Sugar Maple,42.3,Y,Y,TC/LM,
301,Dawson,1,Private,Private,Y,Y11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,42.4,N,N,USDA/TC,
6488,Loyola,2,Public,Park,P,P1005,LA,LALA,LALA,Larix Laricina,Tamarack,42.4,Y,Y,USDA/TC/LM,
8076,Loyola,2,Public,Park,P,P1007,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,42.4,N,N,USDA,
8360,Loyola,2,Public,Park,P,P1001,UL,ULPU,ULPU,Ulmus Pumila,Siberian Elm,42.4,N,N,USDA/TC/LM,
8930,UQAM,3,Private,Institutional,I,I2009,AC,ACPL,ACPL,Acer platanoides,Norway Maple,42.4,N,N,USDA/TC,
9931,UQAM,3,Private,Private Yards,Y,Y2089,QU,QURU,QURU,Quercus rubra,Red Oak,42.4,Y,Y,TC/LM,
1733,Dawson,1,Private,Private,Y,Y140,RO,ROPS,ROPS,Robinia pseudoacacia,Black Locust,42.5,N,Y,TC/lLM/Mortens,
5833,Loyola,2,Public,Park,P,P1003,CE,CEOC,CEOC,Celtis Occidentalis,Common Hackberry,42.5,Y,Y,USDA/LM/NRC,
6376,Loyola,2,Public,Row,S,S1094,GL,GLTR,GLTR,Gleditsia triacanthos var. inermis,Common Honey-Locust,42.5,N,Y,USDA/TC/LM,
7665,Loyola,2,Public,Row,S,S1055,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,42.5,Y,Y,USDA/TC/LM,
8471,UQAM,3,Private,Private Yards,Y,Y2103,UL,ULHO,ULHOPI,Ulmus x hollandica 'Pioneer',Pioneer Elm,42.5,N,N,Mortens,
9477,UQAM,3,Public,Streets,S,S2053,AC,ACPL,ACPL,Acer platanoides,Norway Maple,42.5,N,N,USDA/TC,
4287,Loyola,2,Private,Inst,I,I1001,AC,ACNE,ACNE,Acer Negundo,Manitoba Maple,42.6,N,Y,USDA/TC/LM/Mortens,
4471,Loyola,2,Public,Park,P,P1006,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,42.6,N,N,USDA/TC,
4518,Loyola,2,Public,Park,P,P1007,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,42.6,N,N,USDA/TC,
5448,Loyola,2,Public,Row,S,S1032,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,42.6,Y,Y,USDA/LM,
9567,UQAM,3,Public,Streets,S,S2068,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,42.6,N,Y,USDA/TC/LM,
348,Dawson,1,Private,Private,Y,Y119,AC,ACPL,ACPL,Acer platanoides,Norway Maple,42.7,N,N,USDA/TC,
1720,Dawson,1,Private,Private,Y,Y69,RO,ROPS,ROPS,Robinia pseudoacacia,Black Locust,42.7,N,Y,TC/lLM/Mortens,
7668,Loyola,2,Public,Row,S,S1071,TH,THOC,THOC,Thuja occidentalis,Eastern White Cedar,42.7,Y,Y,USDA/TC/LM,
7812,Loyola,2,Private,Private,Y,Y1060,TH,THOC,THOC,Thuja Occidentalis,Eastern White Cedar,42.7,Y,Y,USDA/TC/LM,
8456,UQAM,3,Private,Private Yards,Y,Y2100,AC,ACNE,ACNE,Acer negundo,Manitoba Maple,42.7,N,Y,USDA/TC/LM/Mortens,
8693,UQAM,3,Private,Institutional,I,I2003,AC,ACPL,ACPL,Acer platanoides,Norway Maple,42.7,N,N,USDA/TC,
9505,UQAM,3,Public,Streets,S,S2057,AC,ACPL,ACPL,Acer platanoides,Norway Maple,42.7,N,N,USDA/TC,
4406,Loyola,2,Public,Park,P,P1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,42.8,N,N,USDA/TC,
4600,Loyola,2,Private,Inst,I,I1005,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,42.8,N,N,USDA/TC,
5107,Loyola,2,Public,Row,S,S1060,AC,ACPL,ACPLCK,Acer platanoides 'Schwedleri',Norway Maple,42.8,N,N,USDA/TC,
6095,Loyola,2,Public,Row,S,S1036,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,42.8,Y,Y,USDA/TC/Mortens/LM,
7148,Loyola,2,Public,Row,S,S1079,QU,QURU,QURU,Quercus rubra,Red Oak,42.8,Y,Y,TC/LM,
8127,Loyola,2,Public,Row,S,S1010,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,42.8,N,N,USDA,
9754,UQAM,3,Private,Private Yards,Y,Y2025,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,42.8,N,N,USDA,
1325,Dawson,1,Private,Private,Y,Y144,MA,MAIO,MAIO,Malus ioensis,,42.9,N,Y,http://bonap.net/Napa/TaxonMaps/Genus/County/Malus,
5654,Loyola,2,Public,Park,P,P1005,AC,ACSC,ACSC,Acer Saccharum,Sugar Maple,42.9,Y,Y,TC/LM,
5860,Loyola,2,Public,Row,S,S1007,CE,CEOC,CEOC,Celtis occidentalis,Common Hackberry,42.9,Y,Y,USDA/LM/NRC,
6202,Loyola,2,Public,Row,S,S1045,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,42.9,N,N,Mortens/TC/USDA,
243,Dawson,1,Private,Institutional,I,I2,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43,N,N,USDA/TC,
1002,Dawson,1,Public,Parc,P,P1,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,43,N,Y,USDA/TC/LM,
2084,Dawson,1,Public,Parc,P,P1,TI,TIAM,TIAM,Tilia americana,American Basswood,43,Y,Y,Mortens/LM,
2117,Dawson,1,Public,Parc,P,P1,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,43,N,N,USDA,
2121,Dawson,1,Public,Parc,P,P1,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,43,N,N,USDA,
2201,Dawson,1,Private,Private,Y,Y13,UL,ULAM,ULAM,Ulmus americana,White Elm,43,Y,Y,USDA/TC/LM,
2573,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43,N,N,USDA/TC,
2579,Dawson,1,Public,Parks,P,P11,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43,N,N,USDA/TC,
2637,Dawson,1,Public,Parks,P,P15,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43,N,N,USDA/TC,
2741,Dawson,1,Public,Streets,S,S197,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43,N,N,USDA/TC,
2775,Dawson,1,Public,Streets,S,S156,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43,N,N,USDA/TC,
3025,Dawson,1,Public,Streets,S,S198,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,43,Y,Y,USDA/LM,
3085,Dawson,1,Public,Streets,S,S197,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,43,Y,Y,TC/LM,
3169,Dawson,1,Public,Parks,P,P15,CR,CRCO,CRCO,Carya cordiformis,NA,43,Y,Y,USDA,NA
3210,Dawson,1,Public,Streets,S,S190,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,43,Y,Y,USDA/TC/Mortens/LM,
3221,Dawson,1,Public,Parks,P,P11,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,43,N,N,Mortens/TC/USDA,
3223,Dawson,1,Public,Parks,P,P11,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,43,N,N,Mortens/TC/USDA,
3254,Dawson,1,Public,Parks,P,P15,GI,GIBI,GIBI,Ginkgo biloba,Maidenhair Tree,43,N,N,Mortens/TC/USDA,
3308,Dawson,1,Public,Streets,S,S153,GL,GLTR,GLTR,Gleditsia triacanthos,Common Honey-Locust,43,N,Y,USDA/TC/LM,
3594,Dawson,1,Public,Parks,P,P15,PI,PIPU,PIPU,Picea pungens,Colorado Spruce,43,N,N,USDA/TC/LM,
3703,Dawson,1,Public,Parks,P,P15,PN,PNNI,PNNIAU,Pinus nigra 'Austriaca',Austrian Pine,43,N,N,USDA/TC/Mortens,
3944,Dawson,1,Public,Streets,S,S242,RO,ROPS,ROPS,Robinia pseudoacacia,Black Locust,43,N,Y,TC/lLM/Mortens,
4074,Dawson,1,Public,Parks,P,P11,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,43,N,N,USDA,
4667,Loyola,2,Public,Row,S,S1014,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43,N,N,USDA/TC,
4876,Loyola,2,Public,Row,S,S1067,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43,N,N,USDA/TC,
5040,Loyola,2,Public,Row,S,S1106,AC,ACPL,ACPL,Acer platanoides 'Summershade',Norway Maple,43,N,N,USDA/TC,
6751,Loyola,2,Private,Private,Y,Y1043,PI,PIGL,PIGL,Picea Glauca,White Spruce,43,Y,Y,USDA/TC/LM,
6933,Loyola,2,Private,Private,Y,Y1077,PN,PNNI,PNNI,Pinus Nigra 'Austrian',Austrian Pine,43,N,N,USDA/TC/Mortens,
5035,Loyola,2,Public,Row,S,S1100,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43.1,N,N,USDA/TC,
5048,Loyola,2,Private,Private,Y,Y1009,AC,ACPL,ACPL,Acer Platanoides,Norway Maple,43.1,N,N,USDA/TC,
6022,Loyola,2,Public,Row,S,S1089,FR,FRAM,FRAM,Fraxinus americana,White Ash,43.1,Y,Y,USDA/TC/LM,
6089,Loyola,2,Public,Row,S,S1036,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,43.1,Y,Y,USDA/TC/Mortens/LM,
6124,Loyola,2,Public,Row,S,S1054,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,43.1,Y,Y,USDA/TC/Mortens/LM,
6477,Loyola,2,Public,Row,S,S1063,LA,LAKA,LAKA,Larix kaempferi,Japanese Larch,43.1,N,N,TC/Mortens,
7373,Loyola,2,Private,Inst,I,I1002,TA,TACA,TACA,Taxus Canadensis,Canadian Yew,43.1,Y,Y,USDA/TC/LM,
8077,Loyola,2,Public,Park,P,P1007,TI,TICO,TICO,Tilia Cordata,Littleleaf European Linden,43.1,N,N,USDA,
293,Dawson,1,Private,Institutional,I,I1,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43.2,N,N,USDA/TC,
4978,Loyola,2,Public,Row,S,S1083,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43.2,N,N,USDA/TC,
5761,Loyola,2,Public,Park,P,P1005,BB,BBVU,BBVU,Berberis Vulgaris,Common Barberry,43.2,N,N,USDA,
6056,Loyola,2,Public,Park,P,P1005,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,43.2,Y,Y,USDA/TC/Mortens/LM,
8373,Loyola,2,Public,Row,S,S1018,UL,ULPU,ULPU,Ulmus pumila,Siberian Elm,43.2,N,N,USDA/TC/LM,
8429,Loyola,2,Public,Park,P,P1001,VI,VILE,VILE,Viburnum Lentago,Nannyberry,43.2,Y,Y,USDA/TC/LM,
9940,UQAM,3,Private,Private Yards,Y,Y2092,AC,ACSC,ACSC,Acer saccharum,Sugar Maple,43.2,Y,Y,TC/LM,
280,Dawson,1,Private,Institutional,I,I1,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43.3,N,N,USDA/TC,
4683,Loyola,2,Public,Row,S,S1020,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43.3,N,N,USDA/TC,
4943,Loyola,2,Public,Row,S,S1077,AC,ACPL,ACPL,Acer platanoides,Norway Maple,43.3,N,N,USDA/TC,
5417,Loyola,2,Public,Row,S,S1108,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,43.3,Y,Y,USDA/LM,
6028,Loyola,2,Public,Park,P,P1002,FR,FRPE,FRPE,Fraxinus Pennsylvanica,Red Ash,43.3,Y,Y,USDA/TC/Mortens/LM,
6393,Loyola,2,Public,Row,S,S1104,GL,GLTR,GLTR,Gleditsia triacanthos 'Skyline',Common Honey-Locust,43.3,N,Y,USDA/TC/LM,
6837,Loyola,2,Public,Row,S,S1098,PI,PIPU,PIPU,Picea pungens 'Glauca',Colorado Spruce,43.3,N,N,USDA/TC/LM,
8214,Loyola,2,Public,Row,S,S1095,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,43.3,N,N,USDA,
8729,UQAM,3,Private,Institutional,I,I2006,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,43.3,N,N,USDA,
910,Dawson,1,Private,Institutional,I,I2,FR,FRPE,FRPE,Fraxinus pennsylvanica,Red Ash,43.4,Y,Y,USDA/TC/Mortens/LM,
5504,Loyola,2,Public,Row,S,S1055,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,43.4,Y,Y,USDA/LM,
5710,Loyola,2,Public,Park,P,P1007,AM,AMCA,AMCA,Amelanchier Canadensis,Canadian Serviceberry,43.4,Y,Y,USDA/TC/LM,Synonym: Amelanchier arborea
6966,Loyola,2,Public,Park,P,P1001,PN,PNSY,PNSY,Pinus Sylvestris,Scots Pine,43.4,N,N,USDA/TC/Mortens,
8200,Loyola,2,Public,Row,S,S1059,TI,TICO,TICO,Tilia cordata,Littleleaf European Linden,43.4,N,N,USDA,
6778,Loyola,2,Private,Inst,I,I1001,PI,PIPU,PIPU,Picea Pungens,Colorado Spruce,43.5,N,N,USDA/TC/LM,
1678,Dawson,1,Private,Institutional,I,I1,QU,QURU,QURU,Quercus rubra,Red Oak,43.6,Y,Y,TC/LM,
1862,Dawson,1,Private,Private,Y,Y159,TA,TACA,TACA,Taxus canadensis,Canadian Yew,43.6,Y,Y,USDA/TC/LM,
5339,Loyola,2,Public,Row,S,S1009,AC,ACSA,ACSA,Acer saccharinum,Silver Maple,43.6,Y,Y,USDA/LM,
